"batch_id","run_id","move_sequence","move_cell","move_timestamp","move_line","start_action_line","start_action_timestamp","end_before_action_line","action_count","get_count","post_count","http_error_count","status_codes","action_lines","action_targets","match_quality"
"react-ccrs-mazeV1-01-latest","001-ccrs","12","http://127.0.1.1:8080/cells/8/4","1780847435652","4642","830","2026-06-07 17:50:35,551","903","2","1","1","0","","830;839","http://127.0.1.1:8080/cells/8/4;http://127.0.1.1:8080/cells/8/4","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","13","http://127.0.1.1:8080/cells/8/5","1780847439318","4644","903","2026-06-07 17:50:39,219","976","2","1","1","0","","903;912","http://127.0.1.1:8080/cells/8/5;http://127.0.1.1:8080/cells/8/5","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","14","http://127.0.1.1:8080/cells/8/6","1780847443809","4646","976","2026-06-07 17:50:43,714","1049","2","1","1","0","","976;985","http://127.0.1.1:8080/cells/8/6;http://127.0.1.1:8080/cells/8/6","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","15","http://127.0.1.1:8080/cells/9/6","1780847448226","4648","1049","2026-06-07 17:50:48,148","1122","2","1","1","0","","1049;1058","http://127.0.1.1:8080/cells/9/6;http://127.0.1.1:8080/cells/9/6","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","16","http://127.0.1.1:8080/cells/10/6","1780847451983","4650","1122","2026-06-07 17:50:51,900","1195","2","1","1","0","","1122;1131","http://127.0.1.1:8080/cells/10/6;http://127.0.1.1:8080/cells/10/6","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","17","http://127.0.1.1:8080/cells/11/6","1780847456251","4652","1195","2026-06-07 17:50:56,174","1268","2","1","1","0","","1195;1204","http://127.0.1.1:8080/cells/11/6;http://127.0.1.1:8080/cells/11/6","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","18","http://127.0.1.1:8080/cells/11/5","1780847463574","4654","1268","2026-06-07 17:51:03,470","1341","2","1","1","0","","1268;1277","http://127.0.1.1:8080/cells/11/5;http://127.0.1.1:8080/cells/11/5","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","19","http://127.0.1.1:8080/cells/12/5","1780847467588","4656","1341","2026-06-07 17:51:07,487","1964","12","9","3","0","","1341;1350;1365;1590;1599;1663;1678;1742;1806;1821;1885;1949","http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/12/5;http://127.0.1.1:8080/cells/13/5","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","20","http://127.0.1.1:8080/cells/13/5","1780847507666","4660","1964","2026-06-07 17:51:47,558","2957","25","24","1","0","","1964;1973;2040;2055;2070;2137;2152;2167;2234;2249;2264;2279;2346;2361;2376;2391;2458;2525;2592;2659;2674;2689;2756;2823;2890","http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/13/6;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/maze;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/13/6;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/13/6;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5;http://127.0.1.1:8080/cells/13/5","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","21","http://127.0.1.1:8080/cells/14/5","1780847594872","4662","2957","2026-06-07 17:53:14,782","3703","12","11","1","0","","2957;2966;3033;3048;3063;3078;3145;3212;3279;3346;3413;3480","http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/14/5;http://127.0.1.1:8080/cells/15/5","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","22","http://127.0.1.1:8080/cells/15/5","1780847645374","4664","3703","2026-06-07 17:54:05,287","4258","9","8","1","0","","3703;3712;3798;3884;3970;4056;4142;4228;4243","http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/5;http://127.0.1.1:8080/cells/15/6;http://127.0.1.1:8080/cells/15/6","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","23","http://127.0.1.1:8080/cells/15/6","1780847679195","4666","4258","2026-06-07 17:54:39,082","4349","3","2","1","0","","4258;4267;4334","http://127.0.1.1:8080/cells/15/6;http://127.0.1.1:8080/cells/15/6;http://127.0.1.1:8080/cells/15/7","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","24","http://127.0.1.1:8080/cells/15/7","1780847688115","4668","4349","2026-06-07 17:54:48,031","4440","3","2","1","0","","4349;4358;4425","http://127.0.1.1:8080/cells/15/7;http://127.0.1.1:8080/cells/15/7;http://127.0.1.1:8080/cells/15/8","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","25","http://127.0.1.1:8080/cells/15/8","1780847698723","4670","4440","2026-06-07 17:54:58,631","4531","3","2","1","0","","4440;4449;4516","http://127.0.1.1:8080/cells/15/8;http://127.0.1.1:8080/cells/15/8;http://127.0.1.1:8080/cells/16/8","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","26","http://127.0.1.1:8080/cells/16/8","1780847706791","4672","4531","2026-06-07 17:55:06,677","4622","3","2","1","0","","4531;4540;4607","http://127.0.1.1:8080/cells/16/8;http://127.0.1.1:8080/cells/16/8;http://127.0.1.1:8080/cells/17/8","target_timestamp_order"
"react-ccrs-mazeV1-01-latest","001-ccrs","27","http://127.0.1.1:8080/cells/17/8","1780847717880","4674","4622","2026-06-07 17:55:17,791","4732","3","2","1","0","","4622;4631;4717","http://127.0.1.1:8080/cells/17/8;http://127.0.1.1:8080/cells/17/8;http://127.0.1.1:8080/cells/18/8","target_timestamp_order"
