"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","91","386","1782392053232","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/4","/cells/15/4"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","92","388","1782392073737","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/5","/cells/15/5"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","93","390","1782392080563","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/6","/cells/15/6"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","94","392","1782392118755","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/7","/cells/15/7"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","95","394","1782392144158","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/15/8","/cells/15/8"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","96","396","1782392191073","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/16/8","/cells/16/8"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","97","398","1782392267741","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/17/8","/cells/17/8"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","98","400","1782392273365","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/17/7","/cells/17/7"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","99","402","1782392370878","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/17/8","/cells/17/8"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","100","404","1782392377580","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/18/8","/cells/18/8"
